id,accel_body,magnet_body,gyros_upper_limb,accel_upper_limb,magnet_upper_limb,gyros_body,gyros_lower_limb,accel_lower_limb,magnet_lower_limb,Category
670,17.9451606075817,13.776078360554306,0.00036787885103967756,-805.026999775116,very_slow,very_slow,off,on,on,1
671,20.28890003724561,18.391976582114527,0.1406540099509957,-427.3885625330147,very_fast,very_slow,off,on,off,0
672,-110.04196632894093,25.796906225640768,8.923352442652007,242.8721115911736,very_fast,very_slow,off,on,on,1
673,-470.17003145505373,18.19868658792831,38.386893924938356,-362.3780424184024,slow,very_slow,off,on,on,0
674,349.52550272062564,,549.9236388945176,-1177.4951216712154,medium,medium,on,on,on,4
675,125.87788596647437,12.073539873785196,35.78637804151175,-647.9839545866996,fast,very_slow,on,on,on,0
676,-150.22219423554978,24.89937978525381,182.15223566651142,-299.85120395458625,very_slow,slow,on,on,on,4
677,-394.2197980349045,14.586295214517513,462.2490163918738,972.9594965077355,medium,slow,on,on,on,4
678,-414.2943224386544,,15.427826978514238,402.3017503730336,very_fast,very_slow,off,on,on,0
679,-390.65254149885567,20.80858640216526,1.1491043357271316,394.448394758756,fast,medium,on,off,on,4
680,-74.90878879641707,,8.876492303504364,-76.24666885008777,slow,very_slow,off,on,off,0
681,-88.52542526568685,26.049396678844374,2303.2229500007597,-129.19952211476448,fast,very_slow,on,off,off,4
682,-48.69076659541898,12.239513009888144,0.13643269726329252,-697.1807549484707,very_slow,slow,on,on,on,4
683,-452.7792719921419,25.94584870875791,0.0002066821609934777,949.4333497855597,very_fast,very_slow,off,off,off,0
684,-4.000404025658298,,136.99236890879698,-154.71034150541962,slow,very_slow,off,on,on,0
685,-262.4926638798625,16.91518948521616,0.6398095849388642,-59.69732490932425,very_fast,very_slow,off,on,on,0
686,36.542479201544644,4.768768986803417,802.9991023328081,167.09453464391027,medium,slow,off,on,on,1
687,11.221420474423166,14.136472625601163,0.33914494077366925,-600.6542409925288,fast,slow,on,off,off,4
688,-17.688231140051318,,0.14304577128489165,-287.66718394830923,very_fast,medium,on,off,off,4
689,-46.72317992604739,,1.0622757309845567e-05,65.09574014593149,very_fast,very_slow,off,off,off,0
690,-336.48558594533836,26.657380984256612,0.0008213793024438059,13.962984583477864,very_fast,slow,off,off,on,0
691,134.42074798613226,25.51014455988129,12.650198325504876,-195.6031803980944,fast,slow,off,on,on,3
692,159.7014971138666,9.088650172372796,14.959753239487366,-67.17966008965467,very_fast,very_slow,off,on,on,1
693,111.31181870170013,27.56907917323561,517.4258084511738,-370.46796461502885,slow,slow,on,off,on,3
694,-167.46854008918194,29.44658105630747,925.0408622600853,640.3745078127259,very_slow,slow,on,on,on,4
695,-128.09057234703113,30.392135505440518,1623.2203985623405,666.6510824149556,very_fast,slow,on,off,on,4
696,-233.36395490844612,17.12755265462384,1.3118941950205902,847.7414978625238,very_fast,very_slow,on,on,on,0
697,37.442591435802655,14.568155714998884,431.0000316329963,61.09270914517799,medium,fast,on,off,on,4
698,28.687386977785515,19.02804020700954,290.0916412481259,-91.47321032921856,fast,slow,off,off,off,4
699,-402.3279119658837,21.885556045525323,56.09322544675601,-1287.8711034971527,very_slow,slow,on,off,off,4
700,-270.9449123613386,23.076264253843547,5.647416660879197,-1067.1655077091896,slow,very_slow,off,on,off,1
701,-173.73818689275242,,0.0008739022668822463,28.38239217941765,very_fast,very_slow,on,on,on,1
702,-323.8956864960311,,0.05011642518382465,821.2248078705823,very_fast,very_slow,off,off,on,0
703,-105.549305449382,,0.68386308396478,-324.17005780993014,fast,medium,off,off,off,4
704,-155.92135676137954,26.315249270943898,23.832477504157897,-276.2936105946624,very_slow,very_slow,off,on,on,1
705,-86.5290472481228,30.321874478655552,1.6529610937196388,1036.1377631635041,very_fast,very_slow,on,on,on,1
706,-192.5361771808306,10.43339539997763,0.4962507305048479,-1567.1472506330965,very_slow,very_slow,off,on,off,2
707,-14.428736472156885,22.269480429112388,540.0279616882582,-158.43396712020194,fast,medium,off,off,off,4
708,-59.202534269892,,0.0002907434812576384,-272.1807393367248,very_fast,slow,on,off,on,0
709,-151.62668131982957,,597.8354949758642,-166.06542720348222,slow,medium,off,on,on,4
710,-59.979104142193975,,29.75893230235889,-87.46146931668687,very_fast,very_slow,on,on,on,1
711,-68.75534198985838,,216.26675937460575,400.91480778846665,very_fast,very_slow,on,on,off,1
712,-56.41148291574403,12.16719126557792,0.010028006001852429,662.6156722235219,very_fast,very_slow,off,on,on,0
713,-46.39448681476655,,8.271369492675901e-13,-125.82738532180191,very_fast,slow,off,off,on,0
714,-333.9778223043106,21.09300538718627,1.175333036399285,-115.23788963890112,fast,very_slow,off,on,on,0
715,-672.4501308778013,,39.3009953340455,-564.0784595311218,medium,very_slow,off,on,on,0
716,-206.92623286169243,,675.6703664199084,-215.36453722315628,very_fast,slow,off,off,on,4
717,-482.7338498706788,15.714836219298663,42.00728365959965,-38.81127233879873,very_slow,slow,on,on,on,3
718,327.35780150315776,,42.384454275060115,-143.52217344216953,fast,medium,off,off,off,4
719,-435.6838392008608,12.780296733243071,4.482279415799858e-05,395.1634948352845,very_fast,very_slow,off,on,on,0
720,-93.50763862298952,,20.86414460487371,-76.34749879577242,very_slow,very_slow,off,on,off,1
721,50.95934912866954,16.70403620366285,246.34604149536202,205.6387586704588,very_fast,medium,off,off,on,4
722,-249.47189432069743,13.961133649420107,45.12782534878564,177.89351135885929,fast,very_slow,on,on,on,0
723,-251.9517851560425,,195.46322882157958,42.6801930870038,fast,very_slow,on,off,off,4
724,-54.46705086254764,23.616464408614906,2.200441880422628,936.6298752754348,very_fast,very_slow,on,on,on,0
725,-414.42249457456893,12.61771060044781,1143.5049318309095,-985.4890514976593,fast,very_slow,off,on,off,1
726,-42.33894293410208,12.510073429758705,65.11799841028589,-213.67193748582446,slow,very_slow,off,on,on,2
727,-171.03967305303343,17.398905679460558,2624.845882585723,-6.189391265369892,slow,medium,on,on,on,4
728,-477.86711183770416,,0.31274453294072896,527.5571759076129,fast,slow,on,on,on,4
729,-63.3061198585239,6.406730259770495,247.65915268043395,178.79022453565048,very_slow,medium,on,on,off,4
730,-147.95625566800462,6.62745249266265,10.391930092026891,-204.1692476628212,slow,slow,on,off,off,4
731,-300.23417203464095,9.383641117330052,6.167187262937588,-883.7690121579362,very_slow,very_slow,off,on,on,0
732,-264.6347929005851,15.366491785752473,71.28154422722149,-492.06809232673277,fast,slow,on,off,off,4
733,213.1404797812544,5.386981313075499,249.01412225919307,-262.8736673196404,slow,very_slow,off,on,off,0
734,-494.81340406724456,9.634639795780158,5.328034070095843,-206.04554797184682,very_fast,very_slow,off,on,on,1
735,59.69358391918935,23.59039073888457,0.002110088061844105,-537.2000735725998,very_fast,very_slow,on,on,on,1
736,-217.06900148775293,11.605271058679858,28.45338427509383,-647.7594496599315,slow,very_slow,on,on,on,0
737,256.61760006328774,14.752519041596765,0.0009296191838014225,561.398652094239,very_fast,slow,on,off,on,0
738,99.04413907902952,35.445444291468746,0.0027175036231984603,-155.23000090180636,slow,fast,on,on,on,4
739,-251.78285273132423,18.689415366004482,87.02707993029772,256.9169387350246,medium,medium,off,off,off,4
740,15.689742888469093,19.551541276378547,293.9827651031053,-756.9844186340476,slow,slow,on,off,off,3
741,-411.6649196445607,17.72596980570373,789.1147778761507,58.72217442573944,slow,fast,on,off,off,4
742,212.38288652185355,24.822974363825683,556.3517904142293,-85.95290106981236,very_slow,slow,on,on,on,4
743,301.557355610908,3.9269755179225454,567.4266167198065,916.4530740092714,slow,very_slow,off,on,on,1
744,-381.7170395428483,25.86059004368681,143.74422045800952,165.2004407748396,slow,very_slow,off,on,on,0
745,-119.62014761360292,14.952183687563393,3.198690478352974e-06,438.6530881519234,very_fast,very_slow,on,on,on,1
746,-297.63031273836503,,180.94927539087058,-1715.2986991227745,very_slow,medium,on,off,on,4
747,-265.8244164441196,18.431701597306198,0.3445702432911634,478.1495137491879,very_fast,slow,off,off,on,0
748,-319.2951760539092,23.62331872168725,23.486599172501013,-963.0567323978323,very_slow,slow,off,on,on,4
749,-103.23118987454862,24.71873809033765,122.33494815126194,-12.568527266266358,very_fast,very_slow,off,on,off,1
750,224.89526787578964,25.89077030512339,403.7038905228708,-1067.5405609691022,very_slow,slow,on,off,on,4
751,-237.40936638376067,22.16364157489877,0.4084367871888625,-744.4921713126827,very_slow,medium,off,on,off,4
752,-56.1478682239608,27.411950687462593,0.006418214879505995,-81.5578033534789,very_fast,slow,off,off,off,0
753,132.02010311036662,26.750508624895602,102.58816055617352,655.6692744775135,fast,medium,on,off,off,4
754,-332.85783581629937,17.829230189022752,0.0249102162551878,272.03318197733824,very_fast,very_slow,off,on,on,1
755,-687.4312482726932,19.35732791670697,9.001373079636035e-08,817.8438202011757,very_fast,very_slow,off,on,on,0
756,9.991462983800368,16.302662813697168,664.868555948147,342.3063361098665,slow,medium,off,on,off,4
757,-110.43861618448051,,1267.7359094790804,-630.1995563037773,fast,very_slow,off,on,on,2
758,-202.94587590901963,,18.859742859391687,188.8679084287793,slow,very_slow,on,on,off,1
759,-377.96507184961433,10.197495934047222,1031.1166296997762,-419.0556312881318,medium,very_slow,off,on,off,2
760,-170.24559636692356,12.84425594331316,4.5381280319569906e-11,209.93241892256333,very_fast,slow,off,off,off,0
761,161.05565922077224,8.32175633856065,0.002134591082666734,62.282755844959524,very_fast,slow,on,off,on,0
762,-237.0164388084649,24.70950753425166,0.3240172975153099,-720.305829171083,very_fast,very_slow,on,on,on,1
763,21.28744500538975,16.772860326203553,1453.8243579146194,220.43204012832362,medium,medium,off,off,on,4
764,-314.784494968446,22.002821694378085,5.1009815211459175,1219.9633934559022,very_fast,very_slow,off,on,on,0
765,-197.18068041799802,8.653072742349151,135.75487640066504,-320.3968350259441,very_slow,very_slow,off,on,off,1
766,8.162375074388663,29.5018567486336,11.439945925896707,-39.951808165351046,slow,slow,on,on,on,4
767,103.96966980690864,19.21685591641057,25.95557666113043,-208.2212985593536,fast,very_slow,on,on,on,0
768,-267.2730637636072,29.90863777219352,6.674709092438631,-121.94380610591732,very_slow,very_slow,off,on,off,0
769,-6.112043567546469,22.220355339330787,134.80448874709057,365.0971420595961,slow,medium,on,on,on,4
770,74.21585535361277,21.82287915981821,0.006430517640600703,1295.8789599381198,very_fast,slow,off,off,off,0
771,-19.01176797598333,18.475306562555307,64.07041743220401,61.0542040509531,slow,very_slow,on,on,off,1
772,109.73248228636145,4.0503895673391686,0.6253592482762417,453.0115701499315,very_fast,very_slow,on,on,on,1
773,91.06293941948825,15.530033657244495,1.1894871115380248,240.27099337817876,very_fast,very_slow,off,on,on,0
774,-250.3008511423592,,119.37544278628144,-773.6999085684304,very_slow,very_slow,off,on,on,1
775,-23.57120302166236,9.557998679561825,86.8296537221045,-1126.3351323976672,slow,very_slow,off,on,on,0
776,-369.5868112197967,,53.33817201471713,-1361.7264279833146,very_slow,very_slow,off,on,on,0
777,-107.81126746898887,,490.73455137304114,-69.49813907927184,slow,slow,off,off,on,4
778,-293.8447809230015,13.207744205258464,0.06027510902347555,342.2914289379463,very_fast,very_slow,off,on,off,0
779,-182.71322404256424,15.935810510703735,5.734181808869022e-09,-1068.6741822076403,very_fast,very_slow,off,on,on,0
780,-29.183115578109323,9.895909468074176,757.1344011450128,-303.03421058365365,very_slow,medium,on,on,on,4
781,-188.44792113278498,21.22660459611644,0.00010968698900014772,462.1574637600539,very_fast,medium,off,off,on,0
782,237.95273278746453,15.702518925158547,114.4622943403,-535.990836653598,very_fast,slow,on,on,on,1
783,45.842619202471504,21.080158695679586,61.33181765358707,35.75548520496315,fast,medium,off,off,on,4
784,209.02534880318143,25.178284138764692,241.89461086219848,338.4804028493004,medium,very_slow,off,off,off,1
785,-159.08993645760157,,40.53756512585967,-422.46590568329805,slow,very_slow,off,on,off,1
786,300.9275110094523,27.398741682989645,974.7763795152207,475.60500938999,slow,slow,off,off,on,4
787,-313.2148678467197,7.356351763657826,2.702528264425032,-1108.306016614767,very_slow,very_slow,off,on,on,1
788,80.76999012597142,11.209158024397638,39.50279940218651,-648.2820031249788,slow,very_slow,on,on,on,1
789,-265.74832637883287,22.9499334886908,0.0021441618086703845,862.9929962266953,very_fast,very_slow,off,on,on,0
790,-233.0401975871505,22.57708095173077,374.1070716873828,520.3881941887599,very_fast,very_slow,off,off,off,1
791,361.63043599479414,16.342699094071722,0.5728523940664454,377.7517960227988,very_fast,slow,on,off,off,0
792,247.9631034257454,6.377636207273543,185.99702027052587,230.13734489180197,very_slow,slow,off,on,on,4
793,429.39341223871577,,1.1033402464732904,588.8592899545996,very_slow,slow,off,off,on,4
794,380.2869492305931,21.262870264561283,173.33536700089184,-380.0779962961752,very_fast,very_slow,off,on,on,1
795,8.32358984982892,18.299787012447947,1.504995517981406,-422.6342018046473,very_fast,very_slow,on,on,on,0
796,93.01736012032455,24.52467973023757,2.0992617167748926,-667.4617666419555,very_slow,slow,on,on,on,3
797,156.98561601411473,15.59598163578135,0.10558724414726926,915.3958358896213,very_fast,slow,on,off,on,0
798,324.18869132646853,12.599383926292171,0.3400392423483037,405.9815783744666,fast,medium,off,on,on,4
799,-171.32860208085603,20.317954572207924,0.4696897177182151,-236.83566952322175,very_slow,very_slow,on,on,off,0
800,-228.50571737364882,,18.7920543904605,-84.92916030420956,medium,very_slow,off,on,on,0
801,476.87552965576333,17.352543507933493,454.80896684864166,-204.31910358402843,fast,slow,off,off,on,4
802,-174.90235794746098,23.540606493417787,5.823770322305526,-453.30549591807585,very_slow,slow,on,on,on,4
803,-163.44699725575927,24.16452322480945,15.375989081506221,216.80674141471994,slow,very_slow,on,on,on,0
804,290.19131669719786,,19.054984859190988,-134.68903319782163,fast,very_slow,on,on,on,0
805,85.18305827934228,23.699161471791086,553.6684406851576,264.74828293106333,slow,very_slow,off,on,on,1
806,-51.6890377944341,23.22151774562886,17.450501497918758,-767.3825904148121,medium,slow,on,off,off,4
807,-40.80973310813893,6.8249890137362605,24.64943123388667,-1113.1693365796034,very_slow,very_slow,off,on,on,1
808,-358.1718062843001,,0.4573223602479528,1108.6414699123443,very_fast,very_slow,off,off,on,0
809,76.26634972052034,15.232392545587995,13.194848506337747,-1953.7261089865408,very_slow,slow,on,on,on,3
810,-187.8650413647446,12.196364971841712,0.05413207721759941,423.91271178618285,very_fast,very_slow,off,on,on,0
811,-105.00447174970587,27.413782636976148,0.7592466154641199,-731.5338312309868,very_slow,very_slow,off,on,off,1
812,-448.4752425372593,14.194647964809375,0.0012911405587621727,107.05259241375721,very_fast,very_slow,off,on,on,0
813,169.31454546397222,23.04931000680606,5.5024153877267175,-989.5667232315294,very_slow,slow,on,on,on,3
814,-18.94913601506401,25.69758045576089,243.37694237573916,-755.3429186500783,very_fast,very_slow,off,on,on,2
815,50.43138863674614,,105.06442444340172,-862.2082482237662,fast,very_slow,off,on,on,1
816,10.494120601084461,15.6695136751986,1.3049978770120083,-740.7790090943428,very_fast,very_slow,off,on,on,0
817,-72.62967796654036,25.69855748743083,0.033088330803607915,80.23779725722869,very_fast,slow,on,off,on,0
818,-16.15970810382846,29.774811843611587,2584.301721923393,-586.5316461730284,slow,medium,off,off,on,4
819,-30.38434306315452,15.36971591009186,26.6527059940658,-638.533165957346,fast,very_slow,off,on,on,0
820,-114.5796071680722,16.065813663840245,686.0478318228489,-1020.5372256070307,very_slow,medium,off,on,on,4
821,-95.28990820881788,24.752610456676702,0.001829790084216325,449.0574733638888,very_fast,very_slow,off,on,on,0
822,-184.78912632584888,24.82602769347445,302.81862506486374,393.13092231866545,very_fast,medium,off,off,on,4
823,163.5217807947788,,0.22374945337746008,585.3472092142264,medium,slow,off,off,on,3
824,78.07686365831077,16.412099591310273,0.07205873554037427,-151.9398388274971,fast,medium,off,on,on,4
825,93.86411373015702,17.934481904950683,58.31729779652088,-27.485513336337533,very_fast,very_slow,on,on,on,1
826,-92.94790438639556,23.4317708409913,0.014106914192686459,-512.078140534977,fast,slow,on,off,off,4
827,-399.05338295601797,13.046608035340135,1.197876390788642,-9.857887103911944,fast,slow,off,off,on,4
828,-100.74460786584152,,1027.9661788164003,-1103.17072009306,slow,slow,off,off,off,4
829,-85.16098554623206,10.10357283449306,2038.633842640421,-700.3735553615593,slow,slow,on,on,on,3
830,-300.063477228748,24.4800886282393,0.05649029488066625,-404.9026821062864,very_fast,slow,off,off,off,0
831,-230.9372051951589,4.758781812464936,176.9427311921206,-477.00022249874536,slow,medium,off,on,on,4
832,96.74264330849735,23.37327645210847,0.5665969692028004,-261.6676760459818,very_fast,medium,off,off,on,4
833,-241.01783650354577,20.636331927355688,159.9376912547363,-780.9228879619047,very_slow,slow,on,on,on,3
834,-239.49935067506183,14.73283362359122,50.28290153204241,46.202229499834,fast,very_slow,off,on,on,1
835,-226.67250796365315,7.055420826930221,6.115719078757372,-933.0482881833173,slow,very_slow,on,on,on,0
836,-120.07155436461686,16.768737520926848,426.87668134227164,1339.1718347463607,very_fast,medium,off,off,off,4
837,-250.36689337665265,21.96750228056796,3.7770380571551506e-05,864.6585525230919,very_fast,slow,on,on,on,4
838,81.71094115263354,8.256270167483285,0.014354573670846,608.9098231494356,very_fast,very_slow,off,on,off,0
839,242.74044459708043,,194.1305097369843,230.78631563830876,medium,very_slow,off,on,on,1
840,219.13972041965542,21.556887599377042,92.15021905111394,-525.0625338093243,very_slow,medium,off,on,on,4
841,-180.04967913754658,15.878464109510944,96.61595338086164,-855.7366147243542,very_slow,very_slow,off,on,on,1
842,-106.97014374000068,20.612483429931146,97.28281944661218,263.66018489849216,very_slow,slow,on,on,on,3
843,-38.9239013255945,,12.734714445144949,328.2899602999112,very_fast,medium,on,off,off,4
844,-134.00688761198774,34.62940583516157,0.12540974679673744,-15.643976401393731,slow,fast,on,on,off,4
845,314.67092025585066,25.215794064964534,230.99265988377525,-663.2279695624829,very_slow,slow,on,on,on,4
846,-164.08219964277882,9.118192009192473,17.554518850243813,-376.18475717845223,fast,very_slow,on,on,off,1
847,234.5329055128875,26.15555820290461,0.14353946759678074,-125.78220030268973,very_fast,very_slow,off,on,on,1
848,-91.8316290122013,21.854826864110407,1.1147397741211251,-1155.1233267673394,very_slow,very_slow,off,on,on,1
849,-45.98929572896567,18.801352078948906,255.30902272579343,-135.67218419689908,medium,medium,off,on,on,4
850,-359.19022558290675,9.061505496863823,1084.5210106078566,77.36694288911234,fast,very_slow,off,on,off,1
851,146.28961193060684,21.041599212008013,0.0034139556327776183,-662.5382012796915,fast,medium,off,off,on,4
852,51.203016117360754,15.353365300094602,153.412745148114,-127.65802145781288,very_slow,fast,off,on,on,4
853,-71.76548293446247,20.993848227880694,2.1199261421032203,-11.552230586305884,very_fast,very_slow,off,on,on,1
854,-164.67014222604627,6.76224479495315,0.07463218372706479,969.232672876713,very_fast,very_slow,off,off,off,0
855,-143.1706191020152,12.050736879873087,122.12875222037876,-402.4592766399808,slow,very_slow,off,on,on,1
856,-329.6685105439994,16.98591582699529,111.32340304212649,-298.89117938980615,slow,very_slow,off,on,on,0
857,-244.64295139168803,24.018404133522523,401.9627685735389,-579.8601376854951,very_slow,very_slow,off,on,on,1
858,-142.21738394632126,18.727160561154506,0.0002660388876584285,-411.277444051673,very_fast,very_slow,off,on,on,0
859,-112.33996363330816,26.651247085657662,1157.4444612885784,227.25939438445542,very_slow,medium,off,off,off,4
860,14.215745188873427,22.20444286239544,43.83527455455969,-319.91927198016367,very_fast,very_slow,on,on,on,1
861,-498.8476127990754,,0.013735587110830623,377.2524410113157,very_fast,slow,on,off,off,4
862,-367.53327110484895,14.320936130018358,0.022730774932709755,-487.0526240581002,very_slow,very_slow,off,on,on,1
863,-637.4598175331016,21.307763545662286,0.0023274133822346076,720.4116746564032,very_fast,very_slow,off,on,on,0
864,17.217455516581033,18.294856745426298,170.76194025453194,-508.59157018299936,very_slow,slow,off,on,on,4
865,-196.2300358458212,,0.01417848084436208,424.00882290652083,very_fast,slow,on,off,on,0
866,-261.00412232016583,14.710356717245247,486.56246273774383,-1069.8850139988397,very_slow,medium,off,on,on,4
867,-200.7973077353653,11.847320236599714,20.37094599855404,205.45955275179955,very_fast,slow,off,off,off,4
868,-304.4065181599223,19.410842915293454,27.68982607668257,108.73334040193814,medium,very_slow,off,on,off,1
869,-397.9336402209578,17.253142596242007,54.96879501362393,-291.30955539545397,very_slow,very_slow,off,on,off,1
870,-66.31937232572976,18.583695781491045,0.7852250727317965,179.72954963987243,very_fast,very_slow,off,off,on,0
871,-97.46312726020751,24.71018251849841,860.9133915768052,122.89355153485,slow,medium,off,off,on,4
872,95.52136038072092,,50.7693509974,753.1546744300342,very_slow,fast,on,off,on,4
873,53.00619303525907,,19.562804532994985,-389.3805312166505,very_fast,very_slow,off,on,on,0
874,-351.26960649646514,24.099019410494307,0.6587038697488558,-770.5810832455652,very_fast,very_slow,on,on,on,0
875,-87.31945320826051,,0.08991631353205341,-195.4521416193187,very_fast,slow,off,off,on,0
876,198.48897684763486,18.866933636667923,328.08416499584087,-198.30789422663062,very_slow,fast,off,on,on,4
877,372.92000420820773,18.95284588674668,0.0003961166178726376,384.7007771570958,fast,slow,on,on,off,4
878,-5.896112422697228,15.341927439704346,334.66821905386826,309.7553951689786,medium,very_slow,on,on,on,1
879,-75.97449401156092,10.975897106551194,14.588284116786676,-140.66783244846596,very_slow,slow,off,on,on,3
880,-267.6500561958255,,179.57672856803313,372.5229414192571,very_fast,medium,off,off,on,4
881,-331.14501718061626,22.26565309000998,0.3549287260673242,366.2303547380517,very_fast,very_slow,on,on,on,0
882,437.2952148498092,16.298629884436018,0.043747194751647366,-472.80410538888776,very_fast,very_slow,on,on,off,1
883,-103.19816639087459,21.344448766398358,135.4295360442873,-125.01908181818982,very_slow,slow,on,off,on,4
884,-203.56952274048888,8.568398198052074,316.58761812350906,-261.58739641421505,medium,medium,off,off,off,4
885,105.90228417231616,25.858709877010874,1.6846228654160895,763.439744892583,slow,medium,on,off,on,4
886,-187.6820983673539,26.03814585103117,0.0018612748989536925,215.22380249361942,slow,medium,off,off,off,4
887,-90.91075642690686,,0.006260989411837507,613.9318231274776,very_fast,very_slow,off,on,off,0
888,-106.55938331780949,12.36755819670842,0.17961043589078138,-789.6372718482802,very_slow,very_slow,off,on,on,0
889,-116.97969948439743,12.768542386816433,232.61078517787902,-75.43802391942467,fast,very_slow,off,off,off,1
890,296.56269675337086,27.32453442603311,30.4734739712508,-364.4060292935541,fast,medium,off,on,on,3
891,253.47745784219867,19.59441941283933,56.85211005361024,618.9774586503503,very_fast,slow,off,on,off,1
892,-598.7718945973787,16.09851168082004,20.692893550950263,-713.1986894560077,very_slow,very_slow,on,on,on,0
893,-36.009209328422344,,185.75477075866505,-624.0566279110113,medium,very_slow,off,on,on,1
894,-81.19017879933756,,1220.8935306088326,681.1718465599204,medium,very_slow,off,off,on,1
895,24.692142775414876,12.438546569277365,6.153825645052587e-10,202.84987434412326,very_fast,very_slow,off,off,off,0
896,-126.63951275048336,17.369574076173038,10.907140043268543,187.3034879760769,very_fast,very_slow,off,on,on,0
897,-200.90103011337226,16.88018177825901,12.965681353743491,-231.64249315385032,slow,very_slow,on,on,on,0
898,-134.18506046753473,,107.83279631642529,-602.8760188252485,medium,slow,off,on,on,3
899,-597.7212579526547,14.883549024344967,0.14099891527435754,-653.9154161045689,very_slow,fast,on,on,on,4
900,-57.638818791016966,20.713265234453832,65.69648418750867,881.1859290965625,medium,slow,off,off,on,3
901,-224.33649272119305,20.422996035523912,0.05648302333160792,188.32104724290852,very_slow,slow,on,off,on,4
902,117.14622131475251,9.117334804317688,0.0461949523944597,-305.3981967954444,very_fast,very_slow,off,off,off,0
903,-488.9044547320598,14.101583162983749,59.719891568420465,-708.5684654968325,very_slow,very_slow,off,on,on,0
904,-7.208099498675665,24.897286828094305,0.010401638227987415,298.00829347525087,very_fast,very_slow,on,on,on,1
905,86.2893842947941,12.505375416335365,479.88916790447456,362.96141102867495,very_fast,medium,off,off,off,4
906,87.62836648245893,6.002169052305008,2.0768529025060903e-06,931.9026067478067,very_fast,very_slow,off,on,on,0
907,100.70061877639938,14.272853237693214,0.1535871988948976,672.5469852176362,very_fast,very_slow,on,on,on,0
908,369.9548215154463,9.53554929057436,0.00023557005454557611,598.1286276524761,very_fast,very_slow,off,on,on,0
909,-687.9222822008799,15.765144054139602,64.50320047640965,-80.45466043819567,fast,slow,off,off,off,4
910,-253.33308870955787,,0.033489133254917036,-499.5402937823095,very_fast,very_slow,on,on,on,0
911,-348.9963108752065,7.031617085255876,10.638061407303525,-28.565256570145888,very_fast,very_slow,off,on,off,0
912,-215.2652707618469,24.618518808209558,0.06665293389213281,756.2404629289775,very_fast,very_slow,off,on,on,0
913,309.6081746189833,25.549163083869608,15.036149867975444,-771.81448294317,slow,very_slow,off,on,off,1
914,189.379115667984,25.329852824552738,88.27341577324589,-841.1140135146188,medium,slow,on,on,on,4
915,127.55231062879469,,560.3717832381092,305.0960182008913,slow,fast,on,on,on,4
916,179.58259427808326,15.733286370251518,5.994325355766803,294.009949282918,very_slow,very_fast,on,on,on,4
917,-70.38371035300484,13.928603889104155,56.81181211910001,-627.5557812597317,very_fast,very_slow,off,on,on,0
918,-327.0018383833237,14.855476400056169,14.63944914078801,84.07612854015815,very_slow,very_slow,off,on,on,1
919,-209.06167135012643,15.683102864446061,65.13758062235567,829.5191698871628,very_fast,medium,off,on,on,4
920,-266.785489924575,13.286882894925938,0.3475161510483199,73.60070692772801,very_fast,very_slow,on,on,on,0
921,-384.4543009512673,23.10136329417088,28.635721906327614,-10.872961515013003,very_slow,very_slow,off,on,on,1
922,283.62867867268056,,0.0071361711647363315,47.045862966351855,very_fast,slow,off,off,off,0
923,-538.6699307983306,16.921200262610395,42.47891567641617,-1003.4363081065927,very_fast,slow,off,on,on,1
924,-187.43529558444172,,0.1441525497904528,-226.0757910537679,very_fast,very_slow,off,off,on,0
925,97.34079493535845,8.032902060343059,3.1878678233576774e-08,191.91598042135212,fast,slow,on,on,on,4
926,95.98223961427072,,416.656315963275,-1460.5233596875214,very_slow,slow,on,on,on,4
927,-9.230104891720472,18.71079757777384,2.191239787017285,-437.52887727400633,very_slow,slow,on,off,off,4
928,-5.677051487895483,1.8831439112198949,1.922078709988501,232.61621392944562,fast,very_slow,off,on,on,0
929,36.13290151808917,9.544689966523624,0.4340541683132553,96.16876687275793,very_slow,very_slow,off,on,on,0
930,578.7583819260008,,802.0099542072345,174.13948183393998,very_slow,very_slow,off,on,off,1
931,545.0072237150729,14.90247701483188,0.05697298205917,866.1718105518622,very_fast,slow,on,off,on,0
932,-259.8731845845659,20.6053562270722,113.49013686537457,441.3873889805286,fast,very_slow,off,on,on,0
933,-35.31528290642991,16.614480702660554,317.8105072300013,410.1328433638572,very_slow,medium,on,off,on,4
934,415.3763614308989,4.652451645991047,0.005503749790204791,-417.6711321936443,very_fast,slow,on,off,off,4
935,-627.2607632779764,19.114659076164802,8.511669976419778,858.2497663565885,very_fast,very_slow,on,on,on,0
936,-227.2777180812767,20.429794933460148,52.05774573307322,-79.3924327606415,fast,very_slow,off,on,on,0
937,196.8278679108799,16.66501418807364,0.2884993378715713,-587.6582403720545,very_slow,very_slow,off,on,on,1
938,53.83852182697856,,0.012436742930162841,1434.2826179446881,very_fast,very_slow,on,off,on,0
939,-124.19309668467557,,229.4207524042611,377.9768977288728,slow,slow,off,on,on,3
940,37.14179397643068,,0.003747362474232249,637.6024370511316,very_fast,slow,off,off,on,0
941,-27.68662825574541,21.38376884130548,594.1128280250769,-737.5799895173517,medium,slow,on,off,on,4
942,153.32965563724795,17.654647935525613,0.05143707210139455,-125.18037709351377,very_fast,slow,off,off,off,0
943,-160.67025435388598,13.794618634972565,7.5956429895914646,61.25642998255756,fast,slow,off,on,on,3
